ticker,date,closeadj
LUMSTRUU Index,2017-08-28T00:00:00Z,2080.86
LUMSTRUU Index,2017-08-29T00:00:00Z,2082.01
LUMSTRUU Index,2017-08-30T00:00:00Z,2081.73
LUMSTRUU Index,2017-08-31T00:00:00Z,2084.15
LUMSTRUU Index,2017-09-01T00:00:00Z,2081.91
LUMSTRUU Index,2017-09-02T00:00:00Z,
LUMSTRUU Index,2017-09-03T00:00:00Z,
LUMSTRUU Index,2017-09-04T00:00:00Z,
LUMSTRUU Index,2017-09-05T00:00:00Z,2087.63
LUMSTRUU Index,2017-09-06T00:00:00Z,2085.68
LUMSTRUU Index,2017-09-07T00:00:00Z,2088.58
LUMSTRUU Index,2017-09-08T00:00:00Z,2087.97
LUMSTRUU Index,2017-09-09T00:00:00Z,
LUMSTRUU Index,2017-09-10T00:00:00Z,
LUMSTRUU Index,2017-09-11T00:00:00Z,2084.4
LUMSTRUU Index,2017-09-12T00:00:00Z,2082.55
LUMSTRUU Index,2017-09-13T00:00:00Z,2081.78
LUMSTRUU Index,2017-09-14T00:00:00Z,2082.47
LUMSTRUU Index,2017-09-15T00:00:00Z,2082.03
LUMSTRUU Index,2017-09-16T00:00:00Z,
LUMSTRUU Index,2017-09-17T00:00:00Z,
LUMSTRUU Index,2017-09-18T00:00:00Z,2080.85
LUMSTRUU Index,2017-09-19T00:00:00Z,2081.3
LUMSTRUU Index,2017-09-20T00:00:00Z,2078.42
LUMSTRUU Index,2017-09-21T00:00:00Z,2077.83
LUMSTRUU Index,2017-09-22T00:00:00Z,2079.49
LUMSTRUU Index,2017-09-23T00:00:00Z,
LUMSTRUU Index,2017-09-24T00:00:00Z,
LUMSTRUU Index,2017-09-25T00:00:00Z,2082.6
LUMSTRUU Index,2017-09-26T00:00:00Z,2083.18
LUMSTRUU Index,2017-09-27T00:00:00Z,2078.43
LUMSTRUU Index,2017-09-28T00:00:00Z,2080.16
LUMSTRUU Index,2017-09-29T00:00:00Z,2079.48
LUMSTRUU Index,2017-09-30T00:00:00Z,
LUMSTRUU Index,2017-10-01T00:00:00Z,
LUMSTRUU Index,2017-10-02T00:00:00Z,2079.63
LUMSTRUU Index,2017-10-03T00:00:00Z,2080.61
LUMSTRUU Index,2017-10-04T00:00:00Z,2080.48
LUMSTRUU Index,2017-10-05T00:00:00Z,2078.37
LUMSTRUU Index,2017-10-06T00:00:00Z,2075.99
LUMSTRUU Index,2017-10-07T00:00:00Z,
LUMSTRUU Index,2017-10-08T00:00:00Z,
LUMSTRUU Index,2017-10-09T00:00:00Z,
LUMSTRUU Index,2017-10-10T00:00:00Z,2078.09
LUMSTRUU Index,2017-10-11T00:00:00Z,2078.81
LUMSTRUU Index,2017-10-12T00:00:00Z,2080.94
LUMSTRUU Index,2017-10-13T00:00:00Z,2084.08
LUMSTRUU Index,2017-10-14T00:00:00Z,
LUMSTRUU Index,2017-10-15T00:00:00Z,
LUMSTRUU Index,2017-10-16T00:00:00Z,2082.03
LUMSTRUU Index,2017-10-17T00:00:00Z,2082.08
LUMSTRUU Index,2017-10-18T00:00:00Z,2078.43
LUMSTRUU Index,2017-10-19T00:00:00Z,2078.29
LUMSTRUU Index,2017-10-20T00:00:00Z,2075.1
LUMSTRUU Index,2017-10-21T00:00:00Z,
LUMSTRUU Index,2017-10-22T00:00:00Z,
LUMSTRUU Index,2017-10-23T00:00:00Z,2077.14
LUMSTRUU Index,2017-10-24T00:00:00Z,2074.51
LUMSTRUU Index,2017-10-25T00:00:00Z,2071.71
LUMSTRUU Index,2017-10-26T00:00:00Z,2070.15
LUMSTRUU Index,2017-10-27T00:00:00Z,2073.64
LUMSTRUU Index,2017-10-28T00:00:00Z,
LUMSTRUU Index,2017-10-29T00:00:00Z,
LUMSTRUU Index,2017-10-30T00:00:00Z,2079
LUMSTRUU Index,2017-10-31T00:00:00Z,2078.83
LUMSTRUU Index,2017-11-01T00:00:00Z,2077.7
LUMSTRUU Index,2017-11-02T00:00:00Z,2079.96
LUMSTRUU Index,2017-11-03T00:00:00Z,2081.05
LUMSTRUU Index,2017-11-04T00:00:00Z,
LUMSTRUU Index,2017-11-05T00:00:00Z,
LUMSTRUU Index,2017-11-06T00:00:00Z,2083.84
LUMSTRUU Index,2017-11-07T00:00:00Z,2083.99
LUMSTRUU Index,2017-11-08T00:00:00Z,2082.01
LUMSTRUU Index,2017-11-09T00:00:00Z,2079.82
LUMSTRUU Index,2017-11-10T00:00:00Z,2075.34
LUMSTRUU Index,2017-11-11T00:00:00Z,
LUMSTRUU Index,2017-11-12T00:00:00Z,
LUMSTRUU Index,2017-11-13T00:00:00Z,2075.99
LUMSTRUU Index,2017-11-14T00:00:00Z,2077.77
LUMSTRUU Index,2017-11-15T00:00:00Z,2080.36
LUMSTRUU Index,2017-11-16T00:00:00Z,2079.1
LUMSTRUU Index,2017-11-17T00:00:00Z,2078.69
LUMSTRUU Index,2017-11-18T00:00:00Z,
LUMSTRUU Index,2017-11-19T00:00:00Z,
LUMSTRUU Index,2017-11-20T00:00:00Z,2076.94
LUMSTRUU Index,2017-11-21T00:00:00Z,2077.7
LUMSTRUU Index,2017-11-22T00:00:00Z,2082.27
LUMSTRUU Index,2017-11-23T00:00:00Z,
LUMSTRUU Index,2017-11-24T00:00:00Z,2081.14
LUMSTRUU Index,2017-11-25T00:00:00Z,
LUMSTRUU Index,2017-11-26T00:00:00Z,
LUMSTRUU Index,2017-11-27T00:00:00Z,2082.02
LUMSTRUU Index,2017-11-28T00:00:00Z,2081.14
LUMSTRUU Index,2017-11-29T00:00:00Z,2079.37
LUMSTRUU Index,2017-11-30T00:00:00Z,2075.83
LUMSTRUU Index,2017-12-01T00:00:00Z,2078.78
LUMSTRUU Index,2017-12-02T00:00:00Z,
LUMSTRUU Index,2017-12-03T00:00:00Z,
LUMSTRUU Index,2017-12-04T00:00:00Z,2078.39
LUMSTRUU Index,2017-12-05T00:00:00Z,2080.07
LUMSTRUU Index,2017-12-06T00:00:00Z,2082.62
LUMSTRUU Index,2017-12-07T00:00:00Z,2081.29
LUMSTRUU Index,2017-12-08T00:00:00Z,2080.45
LUMSTRUU Index,2017-12-09T00:00:00Z,
LUMSTRUU Index,2017-12-10T00:00:00Z,
LUMSTRUU Index,2017-12-11T00:00:00Z,2078.82
LUMSTRUU Index,2017-12-12T00:00:00Z,2078.37
LUMSTRUU Index,2017-12-13T00:00:00Z,2083.26
LUMSTRUU Index,2017-12-14T00:00:00Z,2084.38
LUMSTRUU Index,2017-12-15T00:00:00Z,2082.71
LUMSTRUU Index,2017-12-16T00:00:00Z,
LUMSTRUU Index,2017-12-17T00:00:00Z,
LUMSTRUU Index,2017-12-18T00:00:00Z,2081.19
LUMSTRUU Index,2017-12-19T00:00:00Z,2076.12
LUMSTRUU Index,2017-12-20T00:00:00Z,2073.75
LUMSTRUU Index,2017-12-21T00:00:00Z,2074.7
LUMSTRUU Index,2017-12-22T00:00:00Z,2075.05
LUMSTRUU Index,2017-12-23T00:00:00Z,
LUMSTRUU Index,2017-12-24T00:00:00Z,
LUMSTRUU Index,2017-12-25T00:00:00Z,
LUMSTRUU Index,2017-12-26T00:00:00Z,2076.46
LUMSTRUU Index,2017-12-27T00:00:00Z,2080.67
LUMSTRUU Index,2017-12-28T00:00:00Z,2079.5
LUMSTRUU Index,2017-12-29T00:00:00Z,2082.61
LUMSTRUU Index,2017-12-30T00:00:00Z,
LUMSTRUU Index,2017-12-31T00:00:00Z,
LUMSTRUU Index,2018-01-01T00:00:00Z,
LUMSTRUU Index,2018-01-02T00:00:00Z,2079.85
LUMSTRUU Index,2018-01-03T00:00:00Z,2081.95
LUMSTRUU Index,2018-01-04T00:00:00Z,2081.42
LUMSTRUU Index,2018-01-05T00:00:00Z,2079.16
LUMSTRUU Index,2018-01-06T00:00:00Z,
LUMSTRUU Index,2018-01-07T00:00:00Z,
LUMSTRUU Index,2018-01-08T00:00:00Z,2078.81
LUMSTRUU Index,2018-01-09T00:00:00Z,2072.99
LUMSTRUU Index,2018-01-10T00:00:00Z,2073.05
LUMSTRUU Index,2018-01-11T00:00:00Z,2075.09
LUMSTRUU Index,2018-01-12T00:00:00Z,2074.79
LUMSTRUU Index,2018-01-13T00:00:00Z,
LUMSTRUU Index,2018-01-14T00:00:00Z,
LUMSTRUU Index,2018-01-15T00:00:00Z,
LUMSTRUU Index,2018-01-16T00:00:00Z,2074.79
LUMSTRUU Index,2018-01-17T00:00:00Z,2070.47
LUMSTRUU Index,2018-01-18T00:00:00Z,2068.05
LUMSTRUU Index,2018-01-19T00:00:00Z,2065.71
LUMSTRUU Index,2018-01-20T00:00:00Z,
LUMSTRUU Index,2018-01-21T00:00:00Z,
LUMSTRUU Index,2018-01-22T00:00:00Z,2063.11
LUMSTRUU Index,2018-01-23T00:00:00Z,2066.41
LUMSTRUU Index,2018-01-24T00:00:00Z,2064.16
LUMSTRUU Index,2018-01-25T00:00:00Z,2068.05
LUMSTRUU Index,2018-01-26T00:00:00Z,2063.26
LUMSTRUU Index,2018-01-27T00:00:00Z,
LUMSTRUU Index,2018-01-28T00:00:00Z,
LUMSTRUU Index,2018-01-29T00:00:00Z,2060.54
LUMSTRUU Index,2018-01-30T00:00:00Z,2057.84
LUMSTRUU Index,2018-01-31T00:00:00Z,2058.2
LUMSTRUU Index,2018-02-01T00:00:00Z,2053.21
LUMSTRUU Index,2018-02-02T00:00:00Z,2045.74
LUMSTRUU Index,2018-02-03T00:00:00Z,
LUMSTRUU Index,2018-02-04T00:00:00Z,
LUMSTRUU Index,2018-02-05T00:00:00Z,2052.28
LUMSTRUU Index,2018-02-06T00:00:00Z,2053.86
LUMSTRUU Index,2018-02-07T00:00:00Z,2046.75
LUMSTRUU Index,2018-02-08T00:00:00Z,2044.02
LUMSTRUU Index,2018-02-09T00:00:00Z,2046.09
LUMSTRUU Index,2018-02-10T00:00:00Z,
LUMSTRUU Index,2018-02-11T00:00:00Z,
LUMSTRUU Index,2018-02-12T00:00:00Z,2042.88
LUMSTRUU Index,2018-02-13T00:00:00Z,2046.04
LUMSTRUU Index,2018-02-14T00:00:00Z,2037.17
LUMSTRUU Index,2018-02-15T00:00:00Z,2040.21
LUMSTRUU Index,2018-02-16T00:00:00Z,2043.27
LUMSTRUU Index,2018-02-17T00:00:00Z,
LUMSTRUU Index,2018-02-18T00:00:00Z,
LUMSTRUU Index,2018-02-19T00:00:00Z,
LUMSTRUU Index,2018-02-20T00:00:00Z,2042.8
LUMSTRUU Index,2018-02-21T00:00:00Z,2039.61
LUMSTRUU Index,2018-02-22T00:00:00Z,2040.15
LUMSTRUU Index,2018-02-23T00:00:00Z,2044.51
LUMSTRUU Index,2018-02-24T00:00:00Z,
LUMSTRUU Index,2018-02-25T00:00:00Z,
LUMSTRUU Index,2018-02-26T00:00:00Z,2045.37
LUMSTRUU Index,2018-02-27T00:00:00Z,2040.83
LUMSTRUU Index,2018-02-28T00:00:00Z,2044.7
LUMSTRUU Index,2018-03-01T00:00:00Z,2051.05
LUMSTRUU Index,2018-03-02T00:00:00Z,2045.75
LUMSTRUU Index,2018-03-03T00:00:00Z,
LUMSTRUU Index,2018-03-04T00:00:00Z,
LUMSTRUU Index,2018-03-05T00:00:00Z,2041.85
LUMSTRUU Index,2018-03-06T00:00:00Z,2042.08
LUMSTRUU Index,2018-03-07T00:00:00Z,2041.85
LUMSTRUU Index,2018-03-08T00:00:00Z,2044.3
LUMSTRUU Index,2018-03-09T00:00:00Z,2044.19
LUMSTRUU Index,2018-03-10T00:00:00Z,
LUMSTRUU Index,2018-03-11T00:00:00Z,
LUMSTRUU Index,2018-03-12T00:00:00Z,2046.68
LUMSTRUU Index,2018-03-13T00:00:00Z,2047.99
LUMSTRUU Index,2018-03-14T00:00:00Z,2050.15
LUMSTRUU Index,2018-03-15T00:00:00Z,2049.37
LUMSTRUU Index,2018-03-16T00:00:00Z,2047.86
LUMSTRUU Index,2018-03-17T00:00:00Z,
LUMSTRUU Index,2018-03-18T00:00:00Z,
LUMSTRUU Index,2018-03-19T00:00:00Z,2048.75
LUMSTRUU Index,2018-03-20T00:00:00Z,2045.77
LUMSTRUU Index,2018-03-21T00:00:00Z,2042.51
LUMSTRUU Index,2018-03-22T00:00:00Z,2049.82
LUMSTRUU Index,2018-03-23T00:00:00Z,2049.88
LUMSTRUU Index,2018-03-24T00:00:00Z,
LUMSTRUU Index,2018-03-25T00:00:00Z,
LUMSTRUU Index,2018-03-26T00:00:00Z,2049.13
LUMSTRUU Index,2018-03-27T00:00:00Z,2053.85
LUMSTRUU Index,2018-03-28T00:00:00Z,2054.69
LUMSTRUU Index,2018-03-29T00:00:00Z,2057.76
LUMSTRUU Index,2018-03-30T00:00:00Z,2057.76
LUMSTRUU Index,2018-03-31T00:00:00Z,
LUMSTRUU Index,2018-04-01T00:00:00Z,
LUMSTRUU Index,2018-04-02T00:00:00Z,2058.05
LUMSTRUU Index,2018-04-03T00:00:00Z,2055.27
LUMSTRUU Index,2018-04-04T00:00:00Z,2056.13
LUMSTRUU Index,2018-04-05T00:00:00Z,2054.23
LUMSTRUU Index,2018-04-06T00:00:00Z,2057.55
LUMSTRUU Index,2018-04-07T00:00:00Z,
LUMSTRUU Index,2018-04-08T00:00:00Z,
LUMSTRUU Index,2018-04-09T00:00:00Z,2057.55
LUMSTRUU Index,2018-04-10T00:00:00Z,2055.77
LUMSTRUU Index,2018-04-11T00:00:00Z,2057.62
LUMSTRUU Index,2018-04-12T00:00:00Z,2053.88
LUMSTRUU Index,2018-04-13T00:00:00Z,2054.17
LUMSTRUU Index,2018-04-14T00:00:00Z,
LUMSTRUU Index,2018-04-15T00:00:00Z,
LUMSTRUU Index,2018-04-16T00:00:00Z,2055.31
LUMSTRUU Index,2018-04-17T00:00:00Z,2056.22
LUMSTRUU Index,2018-04-18T00:00:00Z,2052.22
LUMSTRUU Index,2018-04-19T00:00:00Z,2048.75
LUMSTRUU Index,2018-04-20T00:00:00Z,2045.12
LUMSTRUU Index,2018-04-21T00:00:00Z,
LUMSTRUU Index,2018-04-22T00:00:00Z,
LUMSTRUU Index,2018-04-23T00:00:00Z,2042.13
LUMSTRUU Index,2018-04-24T00:00:00Z,2040.7
LUMSTRUU Index,2018-04-25T00:00:00Z,2037.51
LUMSTRUU Index,2018-04-26T00:00:00Z,2041.81
LUMSTRUU Index,2018-04-27T00:00:00Z,2046.07
LUMSTRUU Index,2018-04-28T00:00:00Z,
LUMSTRUU Index,2018-04-29T00:00:00Z,
LUMSTRUU Index,2018-04-30T00:00:00Z,2047.42
LUMSTRUU Index,2018-05-01T00:00:00Z,2044.02
LUMSTRUU Index,2018-05-02T00:00:00Z,2044.87
LUMSTRUU Index,2018-05-03T00:00:00Z,2047.03
LUMSTRUU Index,2018-05-04T00:00:00Z,2048.3
LUMSTRUU Index,2018-05-05T00:00:00Z,
LUMSTRUU Index,2018-05-06T00:00:00Z,
LUMSTRUU Index,2018-05-07T00:00:00Z,2049.05
LUMSTRUU Index,2018-05-08T00:00:00Z,2046.04
LUMSTRUU Index,2018-05-09T00:00:00Z,2042.36
LUMSTRUU Index,2018-05-10T00:00:00Z,2045.66
LUMSTRUU Index,2018-05-11T00:00:00Z,2046.67
LUMSTRUU Index,2018-05-12T00:00:00Z,
LUMSTRUU Index,2018-05-13T00:00:00Z,
LUMSTRUU Index,2018-05-14T00:00:00Z,2045.45
LUMSTRUU Index,2018-05-15T00:00:00Z,2036.48
LUMSTRUU Index,2018-05-16T00:00:00Z,2034.48
LUMSTRUU Index,2018-05-17T00:00:00Z,2033.59
LUMSTRUU Index,2018-05-18T00:00:00Z,2037.95
LUMSTRUU Index,2018-05-19T00:00:00Z,
LUMSTRUU Index,2018-05-20T00:00:00Z,
LUMSTRUU Index,2018-05-21T00:00:00Z,2038.58
LUMSTRUU Index,2018-05-22T00:00:00Z,2038.57
LUMSTRUU Index,2018-05-23T00:00:00Z,2045.1
LUMSTRUU Index,2018-05-24T00:00:00Z,2047.75
LUMSTRUU Index,2018-05-25T00:00:00Z,2052
LUMSTRUU Index,2018-05-26T00:00:00Z,
LUMSTRUU Index,2018-05-27T00:00:00Z,
LUMSTRUU Index,2018-05-28T00:00:00Z,
LUMSTRUU Index,2018-05-29T00:00:00Z,2067.14
LUMSTRUU Index,2018-05-30T00:00:00Z,2061.03
LUMSTRUU Index,2018-05-31T00:00:00Z,2061.73
LUMSTRUU Index,2018-06-01T00:00:00Z,2055.78
LUMSTRUU Index,2018-06-02T00:00:00Z,
LUMSTRUU Index,2018-06-03T00:00:00Z,
LUMSTRUU Index,2018-06-04T00:00:00Z,2052.9
LUMSTRUU Index,2018-06-05T00:00:00Z,2053.41
LUMSTRUU Index,2018-06-06T00:00:00Z,2048.08
LUMSTRUU Index,2018-06-07T00:00:00Z,2050.65
LUMSTRUU Index,2018-06-08T00:00:00Z,2049.74
LUMSTRUU Index,2018-06-09T00:00:00Z,
LUMSTRUU Index,2018-06-10T00:00:00Z,
LUMSTRUU Index,2018-06-11T00:00:00Z,2047.91
LUMSTRUU Index,2018-06-12T00:00:00Z,2049.5
LUMSTRUU Index,2018-06-13T00:00:00Z,2047.69
LUMSTRUU Index,2018-06-14T00:00:00Z,2051.7
LUMSTRUU Index,2018-06-15T00:00:00Z,2053.76
LUMSTRUU Index,2018-06-16T00:00:00Z,
LUMSTRUU Index,2018-06-17T00:00:00Z,
LUMSTRUU Index,2018-06-18T00:00:00Z,2053.55
LUMSTRUU Index,2018-06-19T00:00:00Z,2056.32
LUMSTRUU Index,2018-06-20T00:00:00Z,2054.44
LUMSTRUU Index,2018-06-21T00:00:00Z,2056.35
LUMSTRUU Index,2018-06-22T00:00:00Z,2055.56
LUMSTRUU Index,2018-06-23T00:00:00Z,
LUMSTRUU Index,2018-06-24T00:00:00Z,
LUMSTRUU Index,2018-06-25T00:00:00Z,2057.18
LUMSTRUU Index,2018-06-26T00:00:00Z,2057.92
LUMSTRUU Index,2018-06-27T00:00:00Z,2062.16
LUMSTRUU Index,2018-06-28T00:00:00Z,2060.86
LUMSTRUU Index,2018-06-29T00:00:00Z,2062.73
LUMSTRUU Index,2018-06-30T00:00:00Z,
LUMSTRUU Index,2018-07-01T00:00:00Z,
LUMSTRUU Index,2018-07-02T00:00:00Z,2060.15
LUMSTRUU Index,2018-07-03T00:00:00Z,2062.41
LUMSTRUU Index,2018-07-04T00:00:00Z,
LUMSTRUU Index,2018-07-05T00:00:00Z,2062.52
LUMSTRUU Index,2018-07-06T00:00:00Z,2064.76
LUMSTRUU Index,2018-07-07T00:00:00Z,
LUMSTRUU Index,2018-07-08T00:00:00Z,
LUMSTRUU Index,2018-07-09T00:00:00Z,2063.11
LUMSTRUU Index,2018-07-10T00:00:00Z,2062.35
LUMSTRUU Index,2018-07-11T00:00:00Z,2064.73
LUMSTRUU Index,2018-07-12T00:00:00Z,2064.78
LUMSTRUU Index,2018-07-13T00:00:00Z,2067.51
LUMSTRUU Index,2018-07-14T00:00:00Z,
LUMSTRUU Index,2018-07-15T00:00:00Z,
LUMSTRUU Index,2018-07-16T00:00:00Z,2065.79
LUMSTRUU Index,2018-07-17T00:00:00Z,2066.02
LUMSTRUU Index,2018-07-18T00:00:00Z,2066
LUMSTRUU Index,2018-07-19T00:00:00Z,2069.1
LUMSTRUU Index,2018-07-20T00:00:00Z,2065.07
LUMSTRUU Index,2018-07-21T00:00:00Z,
LUMSTRUU Index,2018-07-22T00:00:00Z,
LUMSTRUU Index,2018-07-23T00:00:00Z,2058.61
LUMSTRUU Index,2018-07-24T00:00:00Z,2060.49
LUMSTRUU Index,2018-07-25T00:00:00Z,2062.42
LUMSTRUU Index,2018-07-26T00:00:00Z,2059.23
LUMSTRUU Index,2018-07-27T00:00:00Z,2059.64
LUMSTRUU Index,2018-07-28T00:00:00Z,
LUMSTRUU Index,2018-07-29T00:00:00Z,
LUMSTRUU Index,2018-07-30T00:00:00Z,2058.76
LUMSTRUU Index,2018-07-31T00:00:00Z,2060.55
LUMSTRUU Index,2018-08-01T00:00:00Z,2057.59
LUMSTRUU Index,2018-08-02T00:00:00Z,2059.35
LUMSTRUU Index,2018-08-03T00:00:00Z,2062.73
LUMSTRUU Index,2018-08-04T00:00:00Z,
LUMSTRUU Index,2018-08-05T00:00:00Z,
LUMSTRUU Index,2018-08-06T00:00:00Z,2064.36
LUMSTRUU Index,2018-08-07T00:00:00Z,2060.92
LUMSTRUU Index,2018-08-08T00:00:00Z,2062.68
LUMSTRUU Index,2018-08-09T00:00:00Z,2065.53
LUMSTRUU Index,2018-08-10T00:00:00Z,2071.63
LUMSTRUU Index,2018-08-11T00:00:00Z,
LUMSTRUU Index,2018-08-12T00:00:00Z,
LUMSTRUU Index,2018-08-13T00:00:00Z,2069.05
LUMSTRUU Index,2018-08-14T00:00:00Z,2067.56
LUMSTRUU Index,2018-08-15T00:00:00Z,2070.95
LUMSTRUU Index,2018-08-16T00:00:00Z,2069.58
LUMSTRUU Index,2018-08-17T00:00:00Z,2069.86
LUMSTRUU Index,2018-08-18T00:00:00Z,
LUMSTRUU Index,2018-08-19T00:00:00Z,
LUMSTRUU Index,2018-08-20T00:00:00Z,2074.12
LUMSTRUU Index,2018-08-21T00:00:00Z,2072.63
LUMSTRUU Index,2018-08-22T00:00:00Z,2074.17
LUMSTRUU Index,2018-08-23T00:00:00Z,2074.48
LUMSTRUU Index,2018-08-24T00:00:00Z,2074.41
LUMSTRUU Index,2018-08-25T00:00:00Z,
LUMSTRUU Index,2018-08-26T00:00:00Z,
LUMSTRUU Index,2018-08-27T00:00:00Z,2073.58
LUMSTRUU Index,2018-08-28T00:00:00Z,2070.56
LUMSTRUU Index,2018-08-29T00:00:00Z,2070.03
LUMSTRUU Index,2018-08-30T00:00:00Z,2071.39
LUMSTRUU Index,2018-08-31T00:00:00Z,2073.03
LUMSTRUU Index,2018-09-01T00:00:00Z,
LUMSTRUU Index,2018-09-02T00:00:00Z,
LUMSTRUU Index,2018-09-03T00:00:00Z,2073.03
LUMSTRUU Index,2018-09-04T00:00:00Z,2068.6
LUMSTRUU Index,2018-09-05T00:00:00Z,2068.38
LUMSTRUU Index,2018-09-06T00:00:00Z,2071.39
LUMSTRUU Index,2018-09-07T00:00:00Z,2064.89
LUMSTRUU Index,2018-09-08T00:00:00Z,
LUMSTRUU Index,2018-09-09T00:00:00Z,
LUMSTRUU Index,2018-09-10T00:00:00Z,2065.61
LUMSTRUU Index,2018-09-11T00:00:00Z,2061.92
LUMSTRUU Index,2018-09-12T00:00:00Z,2064.53
LUMSTRUU Index,2018-09-13T00:00:00Z,2065.24
LUMSTRUU Index,2018-09-14T00:00:00Z,2062.3
LUMSTRUU Index,2018-09-15T00:00:00Z,
LUMSTRUU Index,2018-09-16T00:00:00Z,
LUMSTRUU Index,2018-09-17T00:00:00Z,2060.98
LUMSTRUU Index,2018-09-18T00:00:00Z,2056.76
LUMSTRUU Index,2018-09-19T00:00:00Z,2053.22
LUMSTRUU Index,2018-09-20T00:00:00Z,2054.63
LUMSTRUU Index,2018-09-21T00:00:00Z,2056.52
LUMSTRUU Index,2018-09-22T00:00:00Z,
LUMSTRUU Index,2018-09-23T00:00:00Z,
LUMSTRUU Index,2018-09-24T00:00:00Z,2055.95
LUMSTRUU Index,2018-09-25T00:00:00Z,2053.74
LUMSTRUU Index,2018-09-26T00:00:00Z,2057.61
LUMSTRUU Index,2018-09-27T00:00:00Z,2059.35
LUMSTRUU Index,2018-09-28T00:00:00Z,2060.3
LUMSTRUU Index,2018-09-29T00:00:00Z,
LUMSTRUU Index,2018-09-30T00:00:00Z,
LUMSTRUU Index,2018-10-01T00:00:00Z,2058.79
LUMSTRUU Index,2018-10-02T00:00:00Z,2060.59
LUMSTRUU Index,2018-10-03T00:00:00Z,2050.1
LUMSTRUU Index,2018-10-04T00:00:00Z,2044.13
LUMSTRUU Index,2018-10-05T00:00:00Z,2040.23
LUMSTRUU Index,2018-10-06T00:00:00Z,
LUMSTRUU Index,2018-10-07T00:00:00Z,
LUMSTRUU Index,2018-10-08T00:00:00Z,
LUMSTRUU Index,2018-10-09T00:00:00Z,2044.28
LUMSTRUU Index,2018-10-10T00:00:00Z,2042.41
LUMSTRUU Index,2018-10-11T00:00:00Z,2050.54
LUMSTRUU Index,2018-10-12T00:00:00Z,2049.02
LUMSTRUU Index,2018-10-13T00:00:00Z,
LUMSTRUU Index,2018-10-14T00:00:00Z,
LUMSTRUU Index,2018-10-15T00:00:00Z,2046.9
LUMSTRUU Index,2018-10-16T00:00:00Z,2048.28
LUMSTRUU Index,2018-10-17T00:00:00Z,2046.57
LUMSTRUU Index,2018-10-18T00:00:00Z,2045.52
LUMSTRUU Index,2018-10-19T00:00:00Z,2042.15
LUMSTRUU Index,2018-10-20T00:00:00Z,
LUMSTRUU Index,2018-10-21T00:00:00Z,
LUMSTRUU Index,2018-10-22T00:00:00Z,2043.3
LUMSTRUU Index,2018-10-23T00:00:00Z,2047.02
LUMSTRUU Index,2018-10-24T00:00:00Z,2049.62
LUMSTRUU Index,2018-10-25T00:00:00Z,2049.78
LUMSTRUU Index,2018-10-26T00:00:00Z,2054.58
LUMSTRUU Index,2018-10-27T00:00:00Z,
LUMSTRUU Index,2018-10-28T00:00:00Z,
LUMSTRUU Index,2018-10-29T00:00:00Z,2053.11
LUMSTRUU Index,2018-10-30T00:00:00Z,2050.55
LUMSTRUU Index,2018-10-31T00:00:00Z,2047.31
LUMSTRUU Index,2018-11-01T00:00:00Z,2048.57
LUMSTRUU Index,2018-11-02T00:00:00Z,2039.67
LUMSTRUU Index,2018-11-03T00:00:00Z,
LUMSTRUU Index,2018-11-04T00:00:00Z,
LUMSTRUU Index,2018-11-05T00:00:00Z,2040.08
LUMSTRUU Index,2018-11-06T00:00:00Z,2040.18
LUMSTRUU Index,2018-11-07T00:00:00Z,2043.53
LUMSTRUU Index,2018-11-08T00:00:00Z,2040.34
LUMSTRUU Index,2018-11-09T00:00:00Z,2043.05
LUMSTRUU Index,2018-11-10T00:00:00Z,
LUMSTRUU Index,2018-11-11T00:00:00Z,
LUMSTRUU Index,2018-11-12T00:00:00Z,
LUMSTRUU Index,2018-11-13T00:00:00Z,2046.7
LUMSTRUU Index,2018-11-14T00:00:00Z,2050.18
LUMSTRUU Index,2018-11-15T00:00:00Z,2052.4
LUMSTRUU Index,2018-11-16T00:00:00Z,2059.09
LUMSTRUU Index,2018-11-17T00:00:00Z,
LUMSTRUU Index,2018-11-18T00:00:00Z,
LUMSTRUU Index,2018-11-19T00:00:00Z,2059.42
LUMSTRUU Index,2018-11-20T00:00:00Z,2057.81
LUMSTRUU Index,2018-11-21T00:00:00Z,2057.05
LUMSTRUU Index,2018-11-22T00:00:00Z,
LUMSTRUU Index,2018-11-23T00:00:00Z,2057.78
LUMSTRUU Index,2018-11-24T00:00:00Z,
LUMSTRUU Index,2018-11-25T00:00:00Z,
LUMSTRUU Index,2018-11-26T00:00:00Z,2057.47
LUMSTRUU Index,2018-11-27T00:00:00Z,2060.04
LUMSTRUU Index,2018-11-28T00:00:00Z,2064.35
LUMSTRUU Index,2018-11-29T00:00:00Z,2064.74
LUMSTRUU Index,2018-11-30T00:00:00Z,2065.76
LUMSTRUU Index,2018-12-01T00:00:00Z,
LUMSTRUU Index,2018-12-02T00:00:00Z,
LUMSTRUU Index,2018-12-03T00:00:00Z,2068.83
LUMSTRUU Index,2018-12-04T00:00:00Z,2073.43
LUMSTRUU Index,2018-12-05T00:00:00Z,
LUMSTRUU Index,2018-12-06T00:00:00Z,2077.08
LUMSTRUU Index,2018-12-07T00:00:00Z,2082.52
LUMSTRUU Index,2018-12-08T00:00:00Z,
LUMSTRUU Index,2018-12-09T00:00:00Z,
LUMSTRUU Index,2018-12-10T00:00:00Z,2083.29
